date,bat,km,engOn,evDesc,dir,lat,lng,speed,heading,wheel_speed,can_fls,can_taho,can_engine_hrs,eng_temp
1717815696,12.78,0,False,,-,,,,,,,,,
1717815818,12.718,0,False,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,,,,,
1717815938,12.718,0,False,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,,,,,
1717816056,12.709,0,False,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,,,,,
1717816072,12.514,0,False,Contacto,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,,,,,
1717816082,11.929,0,False,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,0.0,0.0,1441.0,39915.0,0.0
1717816084,13.321,0,True,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,0.0,78.0,1497.0,39915.0,0.0
1717816086,13.25,0,True,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,0.0,78.0,1530.0,39915.0,0.0
1717816096,13.436,0,True,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,6.0,78.0,1527.0,39915.0,0.0
1717816102,13.445,0,True,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,5.0,78.0,1576.0,39915.0,0.0
1717816104,13.684,0,True,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,6.0,78.0,1585.0,39915.0,0.0
1717816108,13.533,0,True,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,8.0,78.0,1683.0,39915.0,0.0
1717816110,13.702,0,True,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7701,-60.4517,0.0,214.0,8.0,78.0,1719.0,39915.0,0.0
1717816122,13.631,0,True,,"Valentin Torra 5001-5400 A 60 Mts, Parana, Entre Rios",-31.7699,-60.452,8.0,350.0,3.0,78.0,1445.0,39915.0,0.0
1717816124,13.56,0,True,,"Valentin Torra 5001-5400 A 70 Mts, Parana, Entre Rios",-31.7698,-60.452,8.0,0.0,0.0,89.0,1242.0,39915.0,0.0
1717816126,13.498,0,True,,"Valentin Torra 5001-5400 A 70 Mts, Parana, Entre Rios",-31.7698,-60.452,4.0,0.0,3.0,89.0,1485.0,39915.0,0.0
1717816128,13.826,0,True,,"Valentin Torra 5001-5400 A 70 Mts, Parana, Entre Rios",-31.7698,-60.452,1.0,48.0,8.0,89.0,1716.0,39915.0,0.0
1717816130,13.799,0,True,,"Valentin Torra 5001-5400 A 72 Mts, Parana, Entre Rios",-31.7698,-60.4519,2.0,82.0,9.0,89.0,1762.0,39915.0,0.0
1717816134,13.658,0,True,,"Valentin Torra 5001-5400 A 72 Mts, Parana, Entre Rios",-31.7698,-60.4519,5.0,110.0,8.0,89.0,1728.0,39915.0,0.0
1717816136,13.755,0,True,,"Valentin Torra 5001-5400 A 74 Mts, Parana, Entre Rios",-31.7698,-60.4518,6.0,118.0,7.0,89.0,1658.0,39915.0,0.0
1717816158,13.489,0,True,,"Valentin Torra 5001-5400 A 77 Mts, Parana, Entre Rios",-31.7698,-60.4516,5.0,84.0,9.0,89.0,1824.0,39915.0,0.0
1717816168,13.631,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7698,-60.4514,0.0,102.0,0.0,89.0,1113.0,39915.0,0.0
1717816182,13.374,0,True,,"Valentin Torra 5001-5400 A 81 Mts, Parana, Entre Rios",-31.7698,-60.4513,1.0,102.0,1.0,89.0,1406.0,39915.0,0.0
1717816184,13.702,0,True,,"Valentin Torra 5001-5400 A 81 Mts, Parana, Entre Rios",-31.7698,-60.4513,0.0,194.0,5.0,89.0,1581.0,39915.0,0.0
1717816188,13.516,0,True,,"Valentin Torra 5001-5400 A 72 Mts, Parana, Entre Rios",-31.7699,-60.4513,7.0,210.0,8.0,89.0,1697.0,39915.0,0.0
1717816192,13.826,0,True,,"Valentin Torra 5001-5400 A 72 Mts, Parana, Entre Rios",-31.7699,-60.4513,2.0,210.0,2.0,89.0,1245.0,39915.0,0.0
1717816202,13.746,0,True,,"Valentin Torra 5001-5400 A 85 Mts, Parana, Entre Rios",-31.7698,-60.4511,0.0,210.0,5.0,89.0,1672.0,39915.0,0.0
1717816234,13.542,0,True,,"Valentin Torra 5001-5400 A 86 Mts, Parana, Entre Rios",-31.7698,-60.451,3.0,308.0,9.0,89.0,1803.0,39915.0,0.0
1717816236,13.675,0,True,,"Valentin Torra 5001-5400 A 86 Mts, Parana, Entre Rios",-31.7698,-60.451,5.0,352.0,8.0,89.0,1702.0,39915.0,0.0
1717816240,13.454,0,True,,"Valentin Torra 5001-5400 A 98 Mts, Parana, Entre Rios",-31.7697,-60.4509,7.0,6.0,7.0,89.0,1674.0,39915.0,0.0
1717816242,13.764,0,True,,"Valentin Torra 5001-5400 A 98 Mts, Parana, Entre Rios",-31.7697,-60.4509,5.0,346.0,7.0,89.0,1671.0,39915.0,0.0
1717816264,13.755,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,0.0,356.0,0.0,89.0,1775.0,39915.0,0.0
1717816276,13.542,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,3.0,356.0,0.0,89.0,1429.0,39915.0,0.0
1717816280,13.25,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,1.0,356.0,3.0,89.0,1499.0,39915.0,0.0
1717816282,13.604,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,1.0,356.0,6.0,89.0,1590.0,39915.0,0.0
1717816296,13.401,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,5.0,228.0,4.0,89.0,1511.0,39915.0,0.0
1717816300,13.746,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,5.0,198.0,3.0,89.0,1491.0,39915.0,0.0
1717816308,13.401,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,0.0,198.0,6.0,89.0,1601.0,39915.0,0.0
1717816320,13.232,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,5.0,186.0,0.0,89.0,1443.0,39915.0,0.0
1717816332,13.755,0,True,,"Valentin Torra 5001-5400 A 95 Mts, Parana, Entre Rios",-31.7697,-60.4511,0.0,186.0,0.0,89.0,1405.0,39915.0,0.0
1717816344,13.773,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,4.0,46.0,9.0,89.0,1722.0,39915.0,0.0
1717816348,13.533,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,5.0,338.0,9.0,89.0,1811.0,39915.0,0.0
1717816350,13.755,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,6.0,332.0,9.0,89.0,1814.0,39915.0,0.0
1717816352,13.613,0,True,,"Valentin Torra 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7696,-60.4511,6.0,338.0,9.0,89.0,1824.0,39915.0,0.0
1717816362,13.525,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,6.0,358.0,3.0,89.0,1290.0,39915.0,0.0
1717816364,13.312,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,4.0,0.0,0.0,89.0,1423.0,39915.0,0.0
1717816370,13.427,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,0.0,0.0,2.0,89.0,1660.0,39915.0,0.0
1717816424,13.649,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,2.0,0.0,7.0,89.0,1661.0,39915.0,0.0
1717816426,13.365,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,2.0,0.0,4.0,89.0,1531.0,39915.0,0.0
1717816430,13.666,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,2.0,0.0,0.0,89.0,1530.0,39915.0,0.0
1717816436,13.542,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,0.0,0.0,89.0,1693.0,39915.0,0.0
1717816442,13.507,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,5.0,52.0,0.0,89.0,1512.0,39915.0,0.0
1717816456,13.143,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,62.0,0.0,89.0,1570.0,39915.0,0.0
1717816576,13.454,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,1.0,182.0,8.0,89.0,2115.0,39915.0,0.0
1717816578,13.56,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,182.0,1.0,89.0,1582.0,39915.0,0.0
1717816610,13.294,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,5.0,168.0,0.0,89.0,1523.0,39915.0,0.0
1717816636,13.578,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,0.0,174.0,0.0,89.0,1116.0,39915.0,0.0
1717816724,13.152,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4507,5.0,120.0,0.0,89.0,1501.0,39915.0,0.0
1717816746,13.179,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,0.0,120.0,0.0,89.0,1670.0,39915.0,0.0
1717816866,13.392,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4508,0.0,120.0,3.0,89.0,1545.0,39915.0,0.0
1717816872,13.356,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.4508,5.0,120.0,4.0,89.0,1526.0,39915.0,0.0
1717816892,13.684,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,5.0,6.0,5.0,89.0,1577.0,39915.0,0.0
1717816908,13.569,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,5.0,32.0,0.0,89.0,1267.0,39915.0,0.0
1717816920,13.56,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,32.0,0.0,89.0,1468.0,39915.0,0.0
1717816934,13.595,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,5.0,256.0,0.0,89.0,1455.0,39915.0,0.0
1717816950,13.675,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,6.0,190.0,8.0,89.0,1706.0,39915.0,0.0
1717816960,13.604,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,1.0,180.0,1.0,89.0,1630.0,39915.0,0.0
1717816962,13.463,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,0.0,180.0,0.0,89.0,1563.0,39915.0,0.0
1717816974,13.427,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,5.0,14.0,9.0,89.0,1795.0,39915.0,0.0
1717816990,13.658,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,1.0,10.0,0.0,89.0,1053.0,39915.0,0.0
1717816992,13.347,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,10.0,0.0,89.0,1055.0,39915.0,0.0
1717817048,13.401,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,10.0,1.0,89.0,1538.0,39915.0,0.0
1717817050,13.409,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,10.0,1.0,89.0,1507.0,39915.0,0.0
1717817166,13.711,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,10.0,6.0,89.0,1617.0,39915.0,0.0
1717817170,13.356,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,10.0,0.0,89.0,1470.0,39915.0,0.0
1717817172,13.525,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,10.0,0.0,89.0,1473.0,39915.0,0.0
1717817196,13.649,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,8.0,326.0,9.0,89.0,1801.0,39915.0,0.0
1717817202,13.312,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4511,5.0,352.0,4.0,89.0,1513.0,39915.0,0.0
1717817208,13.241,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4511,0.0,334.0,0.0,89.0,1464.0,39915.0,0.0
1717817218,13.463,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4511,5.0,220.0,0.0,89.0,1497.0,39915.0,0.0
1717817226,13.418,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4511,0.0,220.0,0.0,89.0,1570.0,39915.0,0.0
1717817260,13.259,0,False,Corte Contacto,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717817262,13.516,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717817382,13.17,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717817404,13.143,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717817406,13.135,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717817526,13.081,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717817646,13.064,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717817766,12.745,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717817886,12.762,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717818006,12.745,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717818126,12.957,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717818246,12.922,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717818366,12.949,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717818486,12.647,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717818600,11.912,0,False,Contacto,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,,,,,
1717818602,10.343,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,0.0,0.0,180.0,39915.0,0.0
1717818606,11.867,0,False,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,0.0,0.0,1486.0,39915.0,0.0
1717818608,13.595,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,7.0,78.0,1664.0,39915.0,0.0
1717818612,13.365,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,9.0,78.0,1787.0,39915.0,0.0
1717818616,13.622,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.451,0.0,4.0,9.0,78.0,1788.0,39915.0,0.0
1717818618,13.294,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,8.0,192.0,9.0,78.0,1751.0,39915.0,0.0
1717818622,13.347,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,7.0,196.0,6.0,78.0,1648.0,39915.0,0.0
1717818624,13.33,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,7.0,192.0,2.0,78.0,1458.0,39915.0,0.0
1717818628,13.33,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,2.0,192.0,0.0,78.0,1248.0,39915.0,0.0
1717818630,13.303,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,1.0,192.0,1.0,78.0,1378.0,39915.0,0.0
1717818640,13.347,0,True,,"Valentin Torra 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7696,-60.4511,5.0,190.0,4.0,78.0,1497.0,39915.0,0.0
1717818644,13.533,0,True,,"Valentin Torra 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7696,-60.4511,5.0,194.0,1.0,78.0,1421.0,39915.0,0.0
1717818646,13.613,0,True,,"Valentin Torra 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7696,-60.4511,3.0,194.0,0.0,78.0,1579.0,39915.0,0.0
1717818650,13.374,0,True,,"Valentin Torra 5001-5400 A 95 Mts, Parana, Entre Rios",-31.7697,-60.4511,0.0,194.0,0.0,78.0,1407.0,39915.0,0.0
1717818694,13.48,0,True,,"Valentin Torra 5001-5400 A 86 Mts, Parana, Entre Rios",-31.7698,-60.451,1.0,194.0,7.0,78.0,1711.0,39915.0,0.0
1717818698,13.728,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,5.0,50.0,9.0,78.0,1826.0,39915.0,0.0
1717818702,13.782,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,8.0,16.0,7.0,78.0,2031.0,39915.0,0.0
1717818708,13.604,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,3.0,10.0,3.0,78.0,1497.0,39915.0,0.0
1717818738,13.392,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,14.0,6.0,78.0,1585.0,39915.0,0.0
1717818744,13.463,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,6.0,190.0,8.0,78.0,1710.0,39915.0,0.0
1717818774,13.33,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,1.0,192.0,1.0,78.0,1524.0,39915.0,0.0
1717818786,13.392,0,True,,"Valentin Torra 5001-5400 A 93 Mts, Parana, Entre Rios",-31.7697,-60.4512,6.0,266.0,9.0,78.0,1812.0,39915.0,0.0
1717818820,13.454,0,True,,"Valentin Torra 5001-5400 A 83 Mts, Parana, Entre Rios",-31.7697,-60.4518,3.0,268.0,8.0,78.0,1711.0,39915.0,0.0
1717818824,13.489,0,True,,"Valentin Torra 5001-5400 A 72 Mts, Parana, Entre Rios",-31.7698,-60.4519,7.0,192.0,9.0,78.0,1791.0,39915.0,0.0
1717818828,13.684,0,True,,"Valentin Torra 5001-5400 A 62 Mts, Parana, Entre Rios",-31.7699,-60.4519,10.0,168.0,6.0,78.0,1579.0,39915.0,0.0
1717818830,13.542,0,True,,"Valentin Torra 5001-5400 A 62 Mts, Parana, Entre Rios",-31.7699,-60.4519,7.0,170.0,7.0,78.0,1656.0,39915.0,0.0
1717818832,13.702,0,True,,"Valentin Torra 5001-5400 A 62 Mts, Parana, Entre Rios",-31.7699,-60.4519,6.0,160.0,7.0,78.0,1639.0,39915.0,0.0
1717818834,13.684,0,True,,"Valentin Torra 5001-5400 A 62 Mts, Parana, Entre Rios",-31.7699,-60.4519,6.0,128.0,6.0,78.0,1629.0,39915.0,0.0
1717818836,13.401,0,True,,"Valentin Torra 5001-5400 A 64 Mts, Parana, Entre Rios",-31.7699,-60.4518,6.0,102.0,6.0,78.0,1581.0,39915.0,0.0
1717818842,13.436,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,3.0,102.0,7.0,78.0,1653.0,39915.0,0.0
1717818844,13.675,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,4.0,154.0,5.0,78.0,1593.0,39915.0,0.0
1717818846,13.392,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,5.0,186.0,4.0,78.0,1533.0,39915.0,0.0
1717818852,13.48,0,True,,"Valentin Torra 5001-5400 A 44 Mts, Parana, Entre Rios",-31.7701,-60.4518,6.0,184.0,6.0,78.0,1609.0,39915.0,0.0
1717818858,13.409,0,True,,"Valentin Torra 5001-5400 A 44 Mts, Parana, Entre Rios",-31.7701,-60.4518,2.0,184.0,5.0,78.0,1542.0,39915.0,0.0
1717818860,13.649,0,True,,"Valentin Torra 5001-5400 A 44 Mts, Parana, Entre Rios",-31.7701,-60.4518,1.0,184.0,0.0,78.0,1154.0,39915.0,0.0
1717818868,13.923,0,False,Corte Contacto,"Valentin Torra 5001-5400 A 44 Mts, Parana, Entre Rios",-31.7701,-60.4518,2.0,184.0,,,,,
1717818870,13.649,0,False,,"Valentin Torra 5001-5400 A 44 Mts, Parana, Entre Rios",-31.7701,-60.4518,3.0,184.0,,,,,
1717818872,13.844,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717818992,13.312,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717819104,12.94,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717819106,13.152,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717819226,13.117,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717819346,12.807,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717819466,12.78,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717819586,12.949,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717819706,12.922,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717819826,12.692,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717819946,12.683,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717820066,12.612,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717820186,12.886,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717820274,12.036,0,False,Contacto,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,,,,,
1717820280,12.505,0,False,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,0.0,78.0,1643.0,39915.0,0.0
1717820282,13.436,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,0.0,78.0,1751.0,39915.0,0.0
1717820304,13.675,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,8.0,78.0,1678.0,39915.0,0.0
1717820320,13.152,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,3.0,78.0,1457.0,39915.0,0.0
1717820324,13.418,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,9.0,78.0,1848.0,39915.0,0.0
1717820326,13.799,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,9.0,78.0,1821.0,39915.0,0.0
1717820328,13.693,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,8.0,78.0,1707.0,39915.0,0.0
1717820330,13.401,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,8.0,78.0,1677.0,39915.0,0.0
1717820334,13.666,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,8.0,78.0,1710.0,39915.0,0.0
1717820336,13.312,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,8.0,78.0,1686.0,39915.0,0.0
1717820340,13.471,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,8.0,78.0,1696.0,39915.0,0.0
1717820342,13.347,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,8.0,78.0,1691.0,39915.0,0.0
1717820348,13.294,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,0.0,78.0,1149.0,39915.0,0.0
1717820350,13.658,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,0.0,78.0,1099.0,39915.0,0.0
1717820352,13.356,0,True,,"Valentin Torra 5001-5400 A 54 Mts, Parana, Entre Rios",-31.77,-60.4518,0.0,184.0,0.0,78.0,1102.0,39915.0,0.0
